index,Target
{22638b74-8b4b-ef11-accd-002248e048ae},1
{10d38999-519b-ee11-be37-000d3a892ec5},1
{610afc37-8029-ef11-840b-00224836ea57},1
{66a1c101-fa03-ef11-9f89-002248370fd0},1
{35b274e1-aa29-ef11-840a-6045bd3ba438},1
{9b6d4437-2e1d-ef11-840a-002248d3136b},0
{bd15c532-1946-ef11-a316-000d3ac1c140},0
{f0c71fb6-1ac5-ee11-9079-00224837e097},0
{acdb9d4a-679e-ee11-a569-6045bd3aaab0},1
{d7456dd4-a837-ef11-a316-6045bd3988ea},0
{7c45b947-37db-ee11-904d-000d3a892489},0
{3b212ac1-f2cc-ee11-9079-000d3a892c24},1
{1b97603b-7e43-ef11-a316-6045bd39bade},1
{287e76f0-dc42-ef11-a316-000d3ac195de},1
{cfbcdbd6-b8dc-ee11-904d-000d3ac09080},1
{dfcb73a2-674b-ef11-accd-002248df7e8b},0
{cff64c02-e5e6-ee11-a203-002248e01a72},0
{4891b9b3-2bf8-ee11-a1fe-002248de53a9},1
{59144c03-08c5-ee11-9079-000d3a892de0},0
{747409b6-1e28-ef11-840b-002248e03d77},0
{6add261d-c3f5-ee11-a1fe-000d3ac087c6},1
{3074fd37-1bcf-ee11-904d-002248375934},0
{a8d012cd-9fd1-ee11-904d-000d3a892489},1
{6baf9cbd-f6da-ee11-904d-000d3a892489},1
{10f24d90-9e44-ef11-a316-6045bd39e709},0
{efd40e8e-b2db-ee11-904d-000d3a892489},1
{35659c38-1b45-ef11-a316-002248deceb3},1
{c3673e3f-7fb5-ee11-a569-000d3a892489},1
{ccc44d3c-7848-ef11-accd-000d3ac19a93},1
{c25bc66b-abf5-ee11-a1fe-000d3ac087c6},1
{f3a04624-c495-ee11-be37-000d3a89209c},1
{503cbd57-9429-ef11-840b-00224836ea57},1
{318b227b-39d0-ee11-904d-000d3a892ccf},0
{23c62e4d-1dfb-ee11-9f8a-000d3ac16f71},0
{1b769eef-00e7-ee11-a203-000d3ac06f33},1
{a849ac85-f4d0-ee11-904c-000d3ac069bc},0
{1c4432d6-9d01-ef11-9f89-6045bd3997b5},1
{69a5784a-80bb-ee11-9079-002248375934},0
{1fc11792-3503-ef11-9f89-6045bd386533},1
{30280adb-8329-ef11-840b-00224835e9f2},1
{664ba8cf-9c0f-ef11-9f89-002248d302cc},1
{cc403e7a-8253-ef11-bfe3-002248dfdc1e},1
{e7447b16-9a58-ef11-bfe2-000d3a889e8f},1
{3eea3a90-8255-ef11-bfe3-002248e0a0b8},0
{9c3e175f-8534-ef11-8e4e-002248e116f3},1
{fda2bdb3-13a0-ee11-a569-000d3a892489},0
{0d7ef761-9d17-ef11-840a-002248dfd635},0
{0876acea-52e8-ee11-a203-6045bd3997b5},1
{2ab04a1b-ad9e-ee11-a569-000d3a89209c},1
{1126cd90-5fae-ee11-a569-000d3a892db5},0
{6ddeb08d-5006-ef11-9f89-00224836ea57},1
{885ff231-d12c-ef11-8e4f-000d3ac1d5e9},0
{7cf1e0ee-265e-ef11-bfe4-002248deceb3},0
{bc09d253-2c03-ef11-9f89-000d3a887721},1
{d76ebad4-d82c-ef11-8e4f-000d3ac1d5e9},1
{95bbbc95-26cc-ee11-9079-000d3a892c24},1
{0538fb00-3823-ef11-840a-00224836ea57},1
{7728eb71-faf1-ee11-a1fe-000d3ac151bd},1
{b981cabe-c0ea-ee11-a203-000d3ac02105},1
{d7e95e8d-41ba-ee11-9079-000d3a892db5},1
{68f03a3d-9522-ef11-840a-000d3a885ce7},0
{47c6e876-3411-ef11-9f89-002248dfd635},0
{60f5e3f9-c8c5-ee11-9079-000d3ac1c7d5},1
{9c851456-ef27-ef11-840a-6045bd396ccd},0
{3e11f922-11e2-ee11-904d-00224836ac29},1
{b6b86df7-f411-ef11-9f89-000d3ac13fd0},1
{87cbed0c-b62c-ef11-8e50-002248df164c},1
{d879b9ae-6698-ee11-be37-002248e0b395},1
{20bb9b82-4fc4-ee11-9079-0022483760cf},1
{fd036f2d-36fc-ee11-9f8a-000d3ac151bd},0
{3c18f10c-6348-ef11-accd-000d3ac1c140},1
{1f699215-a7d4-ee11-904d-002248de6e7c},1
{11fbc3d5-6d2e-ef11-8e4f-000d3ac1d5e9},0
{15fbcc3a-f350-ef11-accd-6045bd3c9841},0
{b054fb8f-cd9d-ee11-a569-00224836ac29},0
{f03736e3-85c6-ee11-9079-0022483760cf},1
{c9582095-03e3-ee11-904d-002248e00a03},1
{8a3dc52e-b1c6-ee11-9079-000d3a892c24},0
{16096ea6-c428-ef11-840b-00224836ea57},0
{8adca59b-73da-ee11-904d-000d3a892489},1
{ecafa1a0-5dcb-ee11-9078-000d3ac069bc},1
{00db5510-73b1-ee11-a569-002248de6e7c},1
{de2c3c94-3fd4-ee11-904d-002248375934},1
{41618521-3f0d-ef11-9f89-002248e08b26},1
{d21916d1-f928-ef11-840b-002248dffa2b},0
{803d13e0-6d39-ef11-a316-0022483856be},1
{4faf2b65-5739-ef11-a316-6045bd3988ea},1
{4974d60d-bddb-ee11-904c-000d3ac02105},1
{038e3361-80b4-ee11-a569-000d3a892489},1
{bdc8733a-270d-ef11-9f89-6045bd38bd15},0
{0cd3a887-542a-ef11-840b-002248dffa2b},1
{7d84c570-a529-ef11-840b-002248dfd635},0
{ee7b6927-6b3d-ef11-a316-002248df7e8b},1
{783c9f90-ad29-ef11-840a-6045bd3ba438},0
{ab7d3275-67c0-ee11-9078-000d3a892ccf},1
{449df450-d82c-ef11-8e4f-002248dea1b0},1
{c569a942-b6f5-ee11-a1fe-00224837cd1a},0
{7cba69e6-e112-ef11-9f89-6045bd3b3311},1
{8f0f1ee8-00f9-ee11-a1fe-6045bd3997b5},1
{f3e9a91c-f1b9-ee11-9079-00224836ac29},0
{efa7f316-c8ea-ee11-a204-000d3ac151bd},1
{18a3dfc4-55c0-ee11-9079-6045bd3aaab0},1
{e5054da4-1c45-ef11-a316-002248366f73},1
{413fcf62-a0b4-ee11-a569-000d3a892db5},0
{349039ad-3527-ef11-840a-002248386087},1
{605cd354-e332-ef11-8e4e-002248386087},0
{df30e823-94b0-ee11-a569-002248375934},0
{37f23c59-4119-ef11-840a-6045bd3825f4},0
{8e5f4a8b-771f-ef11-840a-00224836aad6},1
{f0a69abf-67e5-ee11-a203-002248de5e36},1
{29b4483e-692d-ef11-8e50-002248dffa2b},0
{2d5f72fc-48ec-ee11-a204-002248e00a03},0
{73ff5578-6bed-ee11-a203-6045bd3a9dc6},1
{889ef77e-3da0-ee11-a569-000d3a892489},0
{59592e85-ec99-ee11-be37-002248375934},1
{8422a2bd-30fb-ee11-9f89-000d3ac087c6},1
{ac64780b-88b0-ee11-a569-002248375934},1
{ad0700ab-55b9-ee11-9079-00224837e097},1
{a52368f9-9b9e-ee11-a569-000d3a89209c},1
{82ff2a89-78c7-ee11-9079-000d3ac1c7d5},1
{0a7d8421-73b0-ee11-a569-000d3a892db5},0
{fd514f95-1649-ef11-accd-002248370c5d},0
{9f97c417-e4ba-ee11-9079-000d3a892c24},1
{52a0dff2-c834-ef11-8e4e-6045bd387788},1
{5fb93276-a0f5-ee11-a1fe-002248dfd635},0
{65551a1b-1899-ee11-be37-002248375934},1
{4edf6f9e-58b9-ee11-9079-000d3a892489},1
{f17ea813-9838-ef11-a316-6045bd39d67b},0
{ebc4ac2b-70fe-ee11-9f8a-002248e00a03},1
{a7d59acd-fa44-ef11-a316-000d3ac1c140},1
{a1f56ab7-5994-ee11-be37-000d3a892489},0
{d7faf66d-a7f2-ee11-a1fd-6045bd399b8e},1
{67b8d508-6e53-ef11-bfe3-002248dfdc1e},0
{58d55505-13e2-ee11-904c-000d3ac05717},1
{2d809ae5-ca4a-ef11-accd-002248e0a0b8},1
{42c11e99-7bbc-ee11-9078-0022483760cf},0
{7f0dda45-11a1-ee11-a569-000d3a892c24},0
{810a6246-eaf0-ee11-a1fd-00224837f683},1
{a7c550fe-11af-ee11-a569-002248375934},1
{e57d8569-fe9f-ee11-a569-000d3a89209c},1
{ef0f31bd-a24e-ef11-accd-002248df0124},0
{4357ef05-bb13-ef11-9f89-002248df3bef},0
{af22f6fb-b94a-ef11-accd-000d3ac1c140},0
{d5a11a51-bd4a-ef11-accd-002248df80a5},1
{e18557e9-e045-ef11-a316-000d3ac1c140},0
{6010ebb1-91e0-ee11-904c-0022483865db},1
{45873a60-bdb3-ee11-a569-00224837e097},1
{f5b77220-a7a5-ee11-a569-000d3a892489},1
{514ecb71-cc17-ef11-840a-6045bd3a780e},0
{aa91061a-cd16-ef11-840a-6045bd3843b9},1
{8097a312-a8fd-ee11-9f89-6045bd38a5a3},0
{6e4ef853-4c5a-ef11-bfe3-000d3ac10a58},0
{79d65d5f-5af4-ee11-a1fe-00224837cd1a},0
{3099347c-87dd-ee11-904d-000d3ac16f71},1
{34d98903-383d-ef11-a316-00224836a263},1
{54a1a359-5a98-ee11-be37-002248e0b395},1
{585af28c-7409-ef11-9f89-000d3ac18798},0
{2a3603c8-3d06-ef11-9f89-002248e08b26},0
{69eb071a-71c7-ee11-9079-000d3ac1c7d5},1
{ab9cdef8-3cc5-ee11-9079-00224837e097},0
{22917269-b912-ef11-9f89-00224837543c},1
{44765661-bb55-ef11-bfe3-002248370c5d},1
{49436338-c729-ef11-840a-6045bd3ba438},1
{20681b0e-535b-ef11-bfe3-002248e00f11},0
{49f8e2c4-b059-ef11-bfe3-002248370c5d},1
{187eed00-c808-ef11-9f89-002248e016fb},0
{11005553-b255-ef11-bfe2-6045bd397fc6},0
{71a73096-a825-ef11-840a-002248386087},1
{598ec831-d024-ef11-840a-000d3ac1d5e9},1
{25912fab-da58-ef11-bfe3-002248370c5d},1
{34256103-9730-ef11-8e4e-0022483610a0},1
{6d4f1609-6fd5-ee11-904c-00224837cd1a},1
{b92880e1-99aa-ee11-a569-000d3a892489},1
{c2a1e31a-fedb-ee11-904c-6045bd3b08dc},0
{ac544209-d3f1-ee11-a1fe-000d3ac16f71},1
{376300de-ebf1-ee11-a1fd-002248dfd635},1
{0d0c63ea-d624-ef11-840a-6045bd3bd67e},0
{40cba8f3-3b27-ef11-840a-002248deb473},0
{2d6f38c5-e9e6-ee11-a203-000d3ac02105},1
{bedcc26b-86d5-ee11-904c-6045bd399b8e},1
{399e9c28-3199-ee11-be37-002248375934},1
{9a47626b-05f8-ee11-a1fe-0022483865db},1
{777a62d9-8008-ef11-9f89-002248df3bef},1
{4b8698e4-2cf0-ee11-a1fd-0022483742ce},1
{df3b1feb-6c02-ef11-9f89-00224835fde7},1
{a31ec87d-023e-ef11-a316-000d3ac1b1ff},1
{0e065ddf-dfea-ee11-a204-000d3ac151bd},1
{c26280ae-8bf0-ee11-a1fd-0022483865db},0
{4f0abeae-22a0-ee11-a569-000d3a892489},1
{7db0e561-b028-ef11-840b-002248dffa2b},1
{dced9b9c-6802-ef11-9f8a-000d3ac16f71},1
{8cba67c5-7c3f-ef11-a316-6045bd39d114},1
{c2108b4c-99f6-ee11-a1fe-6045bd39e490},1
{2a3def85-9a16-ef11-840a-002248d3136b},0
{db56532e-92d5-ee11-904d-0022483760cf},0
{83041c2d-e199-ee11-be37-000d3a892c24},1
{62ce157b-7cd1-ee11-904d-000d3a89209c},0
{30871b3b-77ec-ee11-a203-6045bd3997b5},0
{feca1e83-821f-ef11-840a-002248dfd635},1
{bc7dc2ac-b338-ef11-a316-002248e11f21},0
{f914e36e-5f06-ef11-9f89-6045bd3ae7ae},1
{36cce35a-ee99-ee11-be37-002248375934},0
{399d5fc4-27ae-ee11-a569-6045bd3aaab0},0
{429e4868-cad0-ee11-904d-000d3a892489},1
{c35a9eb8-7e50-ef11-accd-002248df0b5d},0
{f248456d-fb32-ef11-8e4e-000d3a892f0e},1
{d7e226f3-c4d0-ee11-904d-002248de6e7c},0
{1c071120-5e3d-ef11-a316-00224835d4a8},0
{5409c100-9df3-ee11-a1fd-6045bd3b08dc},1
{90cebcb8-7db9-ee11-9079-002248375934},0
{23823006-fc1c-ef11-840a-00224836ea57},1
{a1269e29-3e27-ef11-840a-002248361af2},1
{8331f34f-61f0-ee11-a1fd-00224837cd1a},0
{8a1dbec6-db9d-ee11-a569-00224837e097},1
{de0709d3-68b9-ee11-9079-000d3a89209c},0
{86c1ea37-b5b0-ee11-a569-000d3ac1c7d5},1
{bdbf57b7-b7d1-ee11-904c-000d3ac069bc},1
{e10b87b0-4923-ef11-840a-00224836ea57},1
{8c3f1aaf-7afb-ee11-9f89-0022483865db},1
{acbf3b94-7ab0-ee11-a569-00224837e097},1
{79041edb-1125-ef11-840a-6045bd3988ea},1
{ffac612a-4a35-ef11-8e4e-6045bd382fd9},1
{5a82c98d-a834-ef11-8e4e-6045bd3af09b},0
{10699df7-1833-ef11-8e4e-6045bd382c14},1
{d3be040c-df32-ef11-8e4e-000d3ac1d5e9},0
{8f46ab94-a7d4-ee11-904d-000d3ac16f71},0
{30dbf17a-b200-ef11-9f89-002248367e3d},1
{6448209b-56b1-ee11-a569-000d3a892489},1
{e9b30ca7-54e5-ee11-a203-002248de5e36},1
{6fd81a22-f62f-ef11-8e4f-000d3ac1d5e9},0
{ff2ba309-5311-ef11-9f89-000d3ac1419e},0
{0de52006-0403-ef11-9f89-000d3ac099a7},1
{80972ba7-abe0-ee11-904d-000d3ac09080},1
{13c78b5c-7e43-ef11-a316-000d3ac19a93},1
{6601edb0-c7e6-ee11-a203-002248dfd635},0
{ca66206a-3fab-ee11-a569-002248de6e7c},1
{8d052eca-71d9-ee11-904c-00224837cd1a},1
{965dd266-bcc6-ee11-9079-002248e0b395},0
{937158f3-7df3-ee11-a1fd-00224837cd1a},0
{f71b049c-afbf-ee11-9079-002248375934},0
{8b0f0d5c-893f-ef11-a316-0022483610a0},1
{9bdf0811-60cb-ee11-9079-000d3a892089},0
{05e7198b-cef5-ee11-a1ff-00224836ac29},0
{334ecf46-bcf1-ee11-a1fd-000d3ac05717},0
{fd24dad1-c3fd-ee11-9f8a-000d3ac16f71},0
{7b50a13b-3595-ee11-be37-00224836d298},1
{5276bf17-02d7-ee11-904d-000d3ac16f71},0
{b1bf2050-f51c-ef11-840a-6045bd3b4a59},1
{bf0b4e0d-5df0-ee11-a1fd-6045bd39e490},1
{335e1314-2154-ef11-bfe3-002248df0b5d},1
{ad4b4cbc-8eb9-ee11-9079-000d3ac16f71},1
{f075344e-dc2f-ef11-8e4f-002248363a8a},0
{4138c515-9d37-ef11-a316-002248e116f3},1
{f65d6983-8c2a-ef11-840a-000d3ac1d5e9},0
{47daf271-d521-ef11-840a-002248e067af},0
{316c0b9a-5f53-ef11-bfe3-000d3ac19a93},1
{5e26a7f3-afc5-ee11-9079-00224837e097},1
{1c715912-29c5-ee11-9079-00224837e097},1
{6fea0c24-684f-ef11-accd-002248dfdc1e},0
{9578d4a6-784f-ef11-acce-002248deceb3},1
{f3ec69ec-c0f1-ee11-a1fd-00224837cd1a},0
{1d45155a-fc54-ef11-bfe3-002248df0b5d},1
{dab07941-40dd-ee11-904d-000d3ac16f71},1
{11f8a11f-6853-ef11-bfe2-6045bd397fc6},1
{d1d71dcc-ac42-ef11-a316-002248df4712},0
{6504dc99-5b09-ef11-9f89-000d3ac18798},1
{ef83e5a4-fafc-ee11-9f89-000d3ac087c6},1
{4248c2b2-cf42-ef11-a316-000d3a88a9d7},0
{f17891ba-f91c-ef11-840a-00224836ea57},1
{bdfb0b19-dd16-ef11-840a-6045bd3c30cc},0
{f50c57c5-91bb-ee11-9079-6045bd3aaab0},1
{de2875be-081d-ef11-840a-002248d3136b},1
{fce92866-c73e-ef11-a316-002248dfdc1e},1
{e2837a90-0cb8-ee11-9079-000d3a892db5},1
{e4f7c25b-82b8-ee11-9079-000d3a892489},1
{3bf191d0-55c7-ee11-9079-000d3ac1c7d5},0
{9a18ac1b-1b3a-ef11-a316-00224835d4a8},1
{d32b6867-6d9e-ee11-a569-6045bd3aaab0},0
{a04bf5dd-714e-ef11-accd-002248370c5d},1
{692f0436-eed0-ee11-904d-000d3a892c24},1
{909e9813-2f0e-ef11-9f89-00224837543c},1
{4e7ee4fb-dffc-ee11-9f89-6045bd3997b5},1
{e3b6e6a7-dfdf-ee11-904c-0022483652cf},1
{cc43c0a0-d1e6-ee11-a203-6045bd3b08dc},1
{07f9ea3d-7bb1-ee11-a568-0022483760cf},0
{da6ab319-01a4-ee11-a569-00224836ac29},0
{66293a80-7a23-ef11-840a-002248e03d77},0
{9396dbf7-8bb0-ee11-a569-002248375934},0
{0ebabee1-10e2-ee11-904c-000d3ac05717},1
{a6a478d5-8edb-ee11-904d-000d3a892489},0
{94462ae7-421d-ef11-840a-002248dfd635},0
{1fcd8d7c-7d23-ef11-840a-002248df164c},1
{e9e42477-bc04-ef11-9f89-6045bd3ae7ae},1
{b3b3a363-ebfc-ee11-9f89-000d3ac02105},1
{2ce61d53-420d-ef11-9f89-6045bd38bd15},1
{42c6613e-531c-ef11-840a-002248370fd0},1
{6b966e67-54dd-ee11-904d-6045bd3c0c35},1
{b2291b95-501c-ef11-840a-002248dffa2b},0
{b9eefda7-b9af-ee11-a569-00224836ac29},0
{73538015-d6d4-ee11-904c-6045bd3a35aa},1
{9e653007-752e-ef11-8e50-6045bd38e31d},1
{0035e418-e4e2-ee11-904d-00224837505a},1
{82170560-394f-ef11-accd-002248df0b5d},1
{07b1afdd-74eb-ee11-a203-000d3ac02105},1
{03c659b6-725a-ef11-bfe3-000d3ac10a58},1
{da357e55-da16-ef11-840a-002248378bf0},1
{211a97bb-7a5a-ef11-bfe3-000d3ac10a58},1
{6ad1f1d5-6f40-ef11-a316-000d3ac195de},1
{43edff5e-fb53-ef11-bfe3-002248e048ae},1
{fee6a405-b521-ef11-840a-002248dffa2b},1
{53201331-2627-ef11-840a-0022483610a0},0
{cbad1fe0-0651-ef11-accd-6045bd3c9841},0
{56b6fbf8-40c7-ee11-9079-002248e0b395},0
{b8b37b3c-4bcb-ee11-9079-00224837e097},1
{1478dd31-2eed-ee11-a203-6045bd3b08dc},0
{c8a2fa4a-8238-ef11-a316-002248df195d},1
{d6522048-7c38-ef11-a316-00224837ef80},0
{ddbcaef6-4dfe-ee11-9f89-000d3ac0d905},0
{27d16ae7-c0ba-ee11-9079-000d3a892c24},0
{a3c8f5cb-2cae-ee11-a569-000d3a892db5},1
{6443552c-7d22-ef11-840a-6045bd396ccd},1
{0a83043e-7cb4-ee11-a569-000d3a89209c},1
{91f49745-7b2e-ef11-8e4f-002248d2dd17},0
{26a2f323-d912-ef11-9f89-00224837543c},1
{84ef9184-52d7-ee11-904d-000d3a892489},1
{04f7a97e-ca12-ef11-9f89-00224835e8b2},0
{893b8ce5-f2ae-ee11-a569-00224837e097},1
{485ad09a-1445-ef11-a316-002248dfdc1e},0
{b2acb1f5-510d-ef11-9f89-00224836ea57},1
{b1bab9d2-0a51-ef11-accd-002248e00f11},1
{f975bb3d-c7d0-ee11-904d-000d3a892db5},1
{e618f7d0-3ab6-ee11-a569-002248375934},1
{87a48270-9a52-ef11-bfe3-002248df0b5d},1
{f944e3f0-d096-ee11-be37-000d3ac16f71},1
{c34df748-07e7-ee11-a203-6045bd3a9dc6},0
{192aba66-754e-ef11-accd-002248370c5d},0
{602a863b-7b09-ef11-9f89-000d3ac18798},1
{4a8159c4-9dea-ee11-a203-0022483652cf},1
{0ffdcba5-a3e0-ee11-904c-0022483865db},1
{5a4c54d8-b3fd-ee11-9f8a-00224836ac29},0
{829448a8-7bd2-ee11-904c-000d3ac09080},1
{3bd12b6c-3945-ef11-a316-002248365b58},0
{2ae7eccf-2fe2-ee11-904c-000d3ac05717},1
{258b925b-7c35-ef11-8e4e-002248386087},0
{1dc7a9d3-1e9a-ee11-be37-002248375934},1
{ab707bb5-2f24-ef11-840a-002248386087},0
{3336ec32-3ee6-ee11-a203-000d3ac02105},0
{7c2fde63-0c46-ef11-a316-002248df7e8b},0
{38c5cedd-1012-ef11-9f89-000d3ac13fd0},1
{d8a1b09c-e116-ef11-840a-002248378bf0},0
{6eaf2d15-63cf-ee11-904d-000d3a892db5},0
{e2d5da2d-8dcb-ee11-9079-000d3a892db5},1
{464aa3d1-f8e2-ee11-904c-6045bd399b8e},0
{5a124944-69a6-ee11-a569-000d3a892ec5},1
{e22a8c6f-10ed-ee11-a203-6045bd3997b5},0
{b086a877-0851-ef11-accd-6045bd3c9841},1
{e2286ca9-bbba-ee11-9079-000d3a892c24},0
{63625fbb-f03a-ef11-a316-00224836ed70},1
{b13e7c75-edc5-ee11-9079-000d3ac1c7d5},0
{c62f05e7-08a1-ee11-a569-00224837e950},1
{b4171bc5-4fc7-ee11-9079-000d3a892489},1
{10283258-7738-ef11-a316-002248e0ef8a},1
{174157b4-533d-ef11-a316-002248de95b8},1
{cfe6dfbd-f33d-ef11-a316-6045bd39c4d9},0
{d00bdff6-041a-ef11-840a-6045bd38e31d},0
{ca367023-dbf5-ee11-a1fe-000d3ac087c6},0
{078831ef-23f1-ee11-a1fe-00224837505a},0
{c4def7bc-ed98-ee11-be37-000d3a892db5},1
{4c6592cb-b13f-ef11-a316-00224835d4a8},0
{14d5d426-2a4f-ef11-accd-000d3ac1c140},0
{5b81ec8e-e254-ef11-bfe2-6045bd397fc6},0
{854d6118-8656-ef11-bfe3-002248e08be0},0
{37a4afdd-9d17-ef11-840a-00224835e9f2},0
{bff4556c-c04e-ef11-accd-002248e00f11},0
{efab26e7-f650-ef11-accd-002248df0124},0
{ac7928ce-6a5e-ef11-bfe4-000d3a889e8f},0
{79b37ca5-3953-ef11-bfe3-002248df0124},0
{d842d1a1-b64e-ef11-accd-000d3ac10a58},0
{92a20119-e24d-ef11-accd-000d3a88641b},0
{2e488b46-8259-ef11-bfe2-6045bd397fc6},0
{ebe79330-023f-ef11-a316-002248e116f3},0
{f8254129-6c53-ef11-bfe3-002248df0b5d},0
{3b655028-7b4e-ef11-accd-002248370c5d},0
{1482f3b0-d257-ef11-bfe3-002248e00f11},0
{29ec126c-dd37-ef11-a316-002248d2ee4d},0
{f83d3f0c-7a53-ef11-bfe3-002248df0124},0
{b97fc42a-225f-ef11-bfe4-002248370c5d},0
{e5d3d253-3532-ef11-8e4e-000d3a892f0e},0
{cf405f7a-d949-ef11-acce-002248df4712},0
{ce3f55c9-ba4a-ef11-accd-002248e0a0b8},0
{8ee01b02-424f-ef11-accd-002248df0124},0
{5a2d5d5f-f844-ef11-a316-002248df7e8b},0
{531656c5-9255-ef11-bfe3-002248e08be0},0
{5835c2e2-784b-ef11-accd-002248e08be0},0
{b0215f03-6027-ef11-840b-00224835e9f2},0
{5417dbab-3553-ef11-bfe3-002248e048ae},0
{5432bf52-c7e7-ee11-a203-000d3ac02105},0
{6c422d47-0454-ef11-bfe3-000d3ac1c140},0
{ab87224a-2353-ef11-bfe3-002248df7e8b},0
{f9a7d3c3-e25b-ef11-bfe2-000d3ac13181},0
{af2e5b46-6656-ef11-bfe3-002248e048ae},0
{74a18ffd-b938-ef11-a316-000d3ac167b9},0
{869be67f-c752-ef11-bfe3-002248df0b5d},0
{59655f08-b14a-ef11-accd-000d3ac10a58},0
{cb82a31d-c454-ef11-bfe3-002248365b58},0
{30c159d5-aa4d-ef11-accd-002248365b58},0
{940a3ccc-135b-ef11-bfe3-002248df0124},0
{9bbb2760-6150-ef11-accd-000d3ac1c140},0
{8617d050-3950-ef11-accd-000d3ac19a93},0
{4334e79d-9555-ef11-bfe3-002248deceb3},0
{60596797-3d50-ef11-accd-002248366f73},0
{4d513f2e-b459-ef11-bfe3-002248e08be0},0
{1479dac5-7b59-ef11-bfe3-000d3ac1c140},0
{25551369-705b-ef11-bfe3-000d3ac1c140},0
{3a460948-bb3f-ef11-a316-6045bd39a07e},0
{9eb6bd65-6d4b-ef11-acce-002248deceb3},0
{d83d593d-485e-ef11-bfe3-000d3ac07930},0
{b47c8f95-8156-ef11-bfe3-000d3ac1c140},0
{45dd13ec-645a-ef11-bfe3-002248e00f11},0
{6ea3f26a-415b-ef11-bfe3-002248e00f11},0
{ab870f97-043f-ef11-a316-6045bd39d67b},0
{02746350-dd3e-ef11-a316-002248dfa64f},0
{d616716b-8056-ef11-bfe3-000d3a88641b},0
{4bf1977c-7256-ef11-bfe3-002248df0124},0
{325f1c41-5840-ef11-a316-000d3ac1b1ff},0
{f9c059a9-fd45-ef11-a316-002248e00f11},0
{956daff7-3c4f-ef11-accd-002248df0b5d},0
{2c999161-fd54-ef11-bfe3-002248df0b5d},0
{717dc117-7b56-ef11-bfe3-000d3ac10a58},0
{6e53002c-3053-ef11-bfe3-002248df7e8b},0
{8900b02e-7d22-ef11-840a-000d3a885ce7},0
{e89fc293-984b-ef11-accd-002248e048ae},0
{11032d9e-f624-ef11-840a-002248e116f3},0
{5e6e64a2-764e-ef11-accd-000d3ac1c140},0
{209a6caf-3d5f-ef11-bfe4-002248370c5d},0
{cfd7d761-fc53-ef11-bfe3-002248e08be0},0
{f901b27d-0d24-ef11-840a-002248deb473},0
{db442c5a-0445-ef11-a316-00224837bb1f},0
{085814e2-ce12-ef11-9f89-00224835e8b2},0
{f448c488-4053-ef11-bfe3-002248df7e8b},0
{38d2b80a-ea54-ef11-bfe3-002248365b58},0
{e28f8b93-b434-ef11-8e4e-002248361117},0
{9374b653-1350-ef11-acce-002248deceb3},0
{9c2d456b-033a-ef11-a316-002248363f03},0
{69f20601-5240-ef11-a316-002248d2c852},0
{98821155-755a-ef11-bfe3-000d3a88641b},0
{3d4139c8-5f40-ef11-a316-000d3ac195de},0
{615f935a-2c3e-ef11-a316-6045bd39d67b},0
{4a695ef4-0f3e-ef11-a316-6045bd3950a9},0
{593fcf2b-6b53-ef11-bfe3-000d3ac1c140},0
{b9fe0f14-0554-ef11-bfe3-002248366f73},0
{91329087-df4d-ef11-accd-002248d2d42f},0
{79768546-df3e-ef11-a316-002248e116f3},0
{240eeb7b-0150-ef11-accd-002248365b58},0
{5760e59f-903f-ef11-a316-000d3ac1b1ff},0
{eeb36a14-724f-ef11-accd-002248df7e8b},0
{1436e7d4-6550-ef11-acce-002248df4712},0
{05d43e7d-b34a-ef11-accd-000d3ac1c140},0
{f5d872b3-8b4b-ef11-accd-002248df7e8b},0
{9055fb31-fa33-ef11-8e4e-000d3ac1a214},0
{f9ba28a1-c549-ef11-accd-002248dfdc1e},0
{2c3a7b0c-894a-ef11-acce-002248deceb3},0
{c1e0ba46-405e-ef11-bfe4-002248365b58},0
{460e2b5d-b017-ef11-840a-002248dffa2b},0
{1ec44824-6806-ef11-9f8a-000d3ac16f71},0
{86f7c940-8140-ef11-a316-002248deceb3},0
{839783c4-8c32-ef11-8e4e-002248361117},0
{4e137511-f406-ef11-9f89-002248e08a73},0
{08bafc1b-9a34-ef11-8e4e-000d3a892f0e},0
{5f8cc05d-8c56-ef11-bfe3-002248df0124},0
{0a995bb2-ae4d-ef11-accd-002248df7e8b},0
{3c29504f-bc4d-ef11-accd-002248df7e8b},0
{daa13d51-263e-ef11-a316-6045bd3950a9},0
{d24fe1b9-904a-ef11-acce-002248deceb3},0
{4b05b34c-7844-ef11-a316-002248df0b5d},0
{63e63c16-a742-ef11-a316-002248df4712},0
{a063de2c-c149-ef11-accd-002248e048ae},0
{27d902d1-1703-ef11-9f89-002248e0f2db},0
{7b1948f3-0b3a-ef11-a316-000d3ac167b9},0
{194f59c1-d11d-ef11-840a-6045bd3b4a59},0
{eaea6ee7-f349-ef11-accd-002248371e09},0
{9ba04b29-a543-ef11-a316-002248365b58},0
{7b0d6077-f448-ef11-accd-002248df0b5d},0
{5e9ac7b0-414f-ef11-accd-002248dfdc1e},0
{10960a14-6253-ef11-bfe3-002248df0b5d},0
{61feccef-e73e-ef11-a316-00224836ed70},0
{2db12f95-b6eb-ee11-a203-000d3ac05717},0
{bb43e9a2-493a-ef11-a316-00224835d4a8},0
